年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股)
2014/07/03,94.93,97.46,94.21,97.1,41188 
2014/07/04,96.37,98.18,95.29,97.46,44516 
2014/07/07,97.1,98.18,95.65,98.18,32207 
2014/07/08,97.82,98.18,96.73,97.1,36299 
2014/07/09,96.37,97.46,96.37,96.73,39336 
2014/07/10,97.1,98.18,97.1,97.1,51132 
2014/07/11,98.18,99.62,97.82,98.54,43513 
2014/07/14,99.28,99.28,97.8,97.8,46818 
2014/07/15,98.17,98.91,97.8,98.17,37976 
2014/07/16,98.17,98.54,95.96,96.32,42072 
2014/07/17,92.27,92.63,90.79,91.9,138665 
2014/07/18,89.68,91.53,89.68,91.16,97366 
2014/07/21,91.53,91.9,90.42,91.16,58994 
2014/07/22,91.16,92.27,90.42,91.9,53307 
2014/07/24,91.9,92.27,91.53,92.27,66041 
2014/07/25,91.9,92.27,90.42,90.79,31609 
2014/07/28,90.05,90.42,89.31,89.68,43514 
2014/07/29,90.42,91.53,90.05,91.53,40749 
2014/07/30,91.16,92.27,90.79,91.9,32428 
2014/07/31,91.53,91.53,89.31,89.31,44806 
2014/08/01,88.57,89.31,88.21,88.57,61873 
2014/08/04,88.57,91.16,88.57,91.16,39730 
2014/08/05,90.42,90.42,88.21,88.21,61536 
2014/08/06,87.84,89.68,87.84,88.94,38043 
2014/08/07,88.94,89.68,88.21,89.68,30079 
2014/08/08,88.94,89.31,88.21,88.94,35170 
2014/08/11,88.57,89.31,88.21,88.94,42993 
2014/08/12,89.31,90.05,88.94,89.68,32278 
2014/08/13,89.31,91.16,88.94,90.42,39837 
2014/08/14,91.16,91.53,90.79,91.53,32955 
2014/08/15,91.9,92.27,90.79,91.53,19189 
2014/08/18,91.53,91.53,90.42,90.79,14766 
2014/08/19,91.53,92.27,91.16,91.53,31922 
2014/08/20,92.27,92.63,91.9,92.63,28975 
2014/08/21,93.,93.,91.53,91.9,23089 
2014/08/22,91.9,93.,91.16,92.63,42775 
2014/08/25,92.63,93.,92.27,92.27,21107 
2014/08/26,92.27,92.63,91.53,91.9,30428 
2014/08/27,92.63,93.,91.9,92.63,36839 
2014/08/28,93.,93.,91.9,92.27,21759 
2014/08/29,91.9,92.27,91.53,91.53,28358 
2014/09/01,92.27,94.85,92.27,94.85,37523 
2014/09/02,94.48,94.48,92.63,93.,20057 
2014/09/03,93.74,94.48,92.63,94.48,24642 
2014/09/04,94.48,94.48,93.,94.11,22110 
2014/09/05,94.85,94.85,92.63,93.74,20128 
2014/09/09,94.11,94.11,93.37,93.74,24359 
2014/09/10,93.,93.,91.53,92.27,29718 
2014/09/11,93.,93.,92.27,92.27,24328 
2014/09/12,91.9,92.27,90.79,90.79,20299 
2014/09/15,90.42,91.16,90.05,91.16,19643 
2014/09/16,90.79,90.79,90.05,90.42,19248 
2014/09/17,91.16,92.27,90.79,91.9,24018 
2014/09/18,91.9,92.27,91.16,92.27,14791 
2014/09/19,92.63,93.,92.27,92.27,30781 
2014/09/22,91.53,91.53,90.05,90.05,40658 
2014/09/23,90.79,91.16,90.05,90.42,16208 
2014/09/24,90.05,91.53,90.05,90.79,28552 
2014/09/25,90.79,91.53,89.68,90.05,23840 
2014/09/26,89.31,89.68,88.94,89.31,25408 
2014/09/29,90.05,90.05,88.57,88.94,55071 
2014/09/30,88.57,89.31,87.84,88.57,52027 
2014/10/01,88.57,90.05,88.57,89.68,42581 
2014/10/02,89.31,90.42,88.94,89.31,30795 
2014/10/03,90.42,92.27,90.05,91.9,52042 
2014/10/06,92.27,93.,91.53,93.,39292 
2014/10/07,92.27,92.63,91.16,92.27,40188 
2014/10/08,91.16,92.27,90.42,90.42,30938 
2014/10/09,91.53,92.27,91.16,92.27,37115 
2014/10/13,87.84,89.68,87.1,88.94,77985 
2014/10/14,88.57,89.68,88.21,89.31,31887 
2014/10/15,89.68,90.79,89.31,89.68,50496 
2014/10/16,89.68,91.53,88.57,89.68,46431 
2014/10/17,92.27,92.63,91.16,91.16,92077 
2014/10/20,92.27,93.,91.9,93.,38619 
2014/10/21,93.,93.,91.9,92.27,25647 
2014/10/22,94.11,95.22,94.11,95.22,65855 
2014/10/23,94.48,94.85,94.11,94.11,28085 
2014/10/24,93.74,94.11,92.27,92.63,42161 
2014/10/27,93.37,94.48,93.37,94.48,25145 
2014/10/28,95.22,95.59,94.11,94.48,35018 
2014/10/29,95.22,95.59,94.48,95.22,34860 
2014/10/30,94.85,95.22,93.74,94.85,35723 
2014/10/31,94.48,96.32,94.11,96.32,42413 
2014/11/03,97.43,97.8,96.32,96.69,45307 
2014/11/04,97.43,97.43,96.69,97.43,32566 
2014/11/05,97.06,97.43,96.69,97.43,22638 
2014/11/06,97.8,97.8,97.06,97.43,28559 
2014/11/07,97.06,97.06,96.32,96.69,17385 
2014/11/10,97.8,99.28,97.43,99.28,43174 
2014/11/11,99.65,99.65,98.17,98.91,20484 
2014/11/12,99.28,99.28,97.06,97.43,27434 
2014/11/13,98.54,99.28,97.8,98.91,25055 
2014/11/14,98.91,99.65,98.54,99.65,24361 
2014/11/17,99.65,100.02,97.8,98.17,24772 
2014/11/18,98.91,99.28,96.69,97.06,43227 
2014/11/19,98.17,100.75,97.8,100.38,71400 
2014/11/20,101.49,102.6,101.12,102.6,44216 
2014/11/21,102.97,102.97,101.49,102.23,30621 
2014/11/24,103.34,103.71,101.86,102.23,33408 
2014/11/25,102.23,103.34,102.23,102.6,42940 
2014/11/26,102.23,102.6,101.86,102.6,23201 
2014/11/27,103.34,104.81,103.34,103.34,26580 
2014/11/28,102.6,104.44,102.6,104.44,36077 
2014/12/01,102.6,104.81,102.23,103.34,50115 
2014/12/02,102.97,102.97,101.49,101.49,54781 
2014/12/03,101.49,102.6,100.75,101.86,40184 
2014/12/04,102.6,103.34,102.23,102.6,28276 
2014/12/05,102.23,102.97,101.12,101.49,29431 
2014/12/08,101.86,102.23,101.12,101.86,19854 
2014/12/09,101.86,102.6,101.49,101.86,31926 
2014/12/10,101.86,102.6,100.38,100.38,39845 
2014/12/11,99.65,100.38,99.28,99.28,41669 
2014/12/12,99.65,100.38,99.28,99.65,31504 
2014/12/15,99.28,100.75,99.28,100.38,45196 
2014/12/16,99.28,100.02,98.17,98.17,41273 
2014/12/17,98.17,98.17,95.96,96.32,84670 
2014/12/18,97.43,98.17,96.69,97.06,51896 
2014/12/19,99.28,101.86,98.91,101.86,44591 
2014/12/22,101.49,103.34,101.12,102.23,34995 
2014/12/23,102.6,103.34,101.12,101.49,19157 
2014/12/24,100.38,101.86,100.38,101.86,16722 
2014/12/25,101.12,101.86,101.12,101.49,7392 
2014/12/26,101.86,102.6,101.12,102.6,13183 
2014/12/27,102.6,102.6,101.49,102.23,4823 
2014/12/29,101.86,104.08,101.86,104.08,35075 
2014/12/30,104.08,104.44,102.6,103.34,23590 
2014/12/31,102.6,104.08,102.6,104.08,18351 
2015/01/05,103.71,103.71,101.49,102.97,32214 
2015/01/06,101.49,101.49,98.17,98.54,67649 
2015/01/07,98.54,99.65,98.54,98.91,43886 
2015/01/08,100.75,101.86,100.38,101.86,42551 
2015/01/09,99.65,100.02,98.17,98.91,61920 
2015/01/12,97.8,98.54,97.43,97.43,30402 
2015/01/13,96.69,98.17,96.32,97.8,38093 
2015/01/14,97.8,98.17,95.96,95.96,49447 
2015/01/15,97.06,98.17,97.06,97.06,40996 
2015/01/16,103.34,103.34,100.38,101.12,129035 
2015/01/19,102.23,102.97,101.49,102.6,50175 
2015/01/20,102.6,102.6,101.49,101.86,33795 
2015/01/21,102.97,104.08,102.97,104.08,77292 
2015/01/22,104.44,104.81,102.97,103.34,45654 
2015/01/23,105.18,107.03,105.18,107.03,82359 
2015/01/26,107.4,107.4,105.92,107.03,46941 
2015/01/27,107.4,108.5,106.66,108.5,53362 
2015/01/28,108.13,108.5,107.4,108.13,48373 
2015/01/29,106.29,107.03,105.55,105.92,36887 
2015/01/30,107.03,107.4,104.08,104.08,44413 
2015/02/02,103.71,105.55,103.71,105.18,30382 
2015/02/03,105.55,106.66,104.81,106.66,27234 
2015/02/04,106.66,108.13,106.29,107.77,43152 
2015/02/05,107.4,107.77,105.92,107.4,25327 
2015/02/06,107.4,107.4,105.55,105.55,28668 
2015/02/09,105.55,105.92,104.44,104.81,26650 
2015/02/10,104.81,105.55,104.44,105.18,33452 
2015/02/11,107.77,109.98,107.77,109.24,71429 
2015/02/12,110.35,110.35,108.87,109.61,35027 
2015/02/13,109.61,110.72,109.24,109.61,38571 
2015/02/24,109.98,112.19,109.61,111.46,74443 
2015/02/25,112.56,114.04,112.56,114.04,48326 
2015/02/26,113.3,113.67,111.09,111.09,58406 
2015/03/02,111.83,112.93,109.61,109.98,41706 
2015/03/03,110.72,111.46,109.61,111.09,29205 
2015/03/04,110.72,111.83,109.98,111.09,32781 
2015/03/05,110.72,111.46,109.61,110.72,29851 
2015/03/06,109.98,110.35,109.61,109.98,33211 
2015/03/09,108.87,108.87,107.03,107.4,67545 
2015/03/10,107.03,107.03,106.29,106.29,46859 
2015/03/11,105.92,109.24,105.55,107.77,51828 
2015/03/12,108.5,109.61,108.13,109.24,32364 
2015/03/13,109.24,110.35,108.5,109.98,46407 
2015/03/16,109.98,110.35,107.77,107.77,37462 
2015/03/17,109.61,110.72,109.61,109.98,55770 
2015/03/18,111.46,113.67,110.72,113.3,71220 
2015/03/19,112.56,114.41,112.56,113.67,43512 
2015/03/20,111.83,113.67,111.83,113.67,38594 
2015/03/23,113.67,113.67,112.56,113.3,26369 
2015/03/24,113.3,113.3,111.83,111.83,38207 
2015/03/25,112.19,112.56,111.09,111.46,50140 
2015/03/26,107.4,108.5,106.66,107.4,162835 
2015/03/27,106.29,107.4,105.18,105.18,112919 
2015/03/30,105.18,106.29,104.81,105.18,64898 
2015/03/31,106.29,107.4,105.55,107.4,56918 
2015/04/01,107.03,107.03,105.92,106.29,39056 
2015/04/02,107.03,109.24,106.66,108.5,52174 
2015/04/07,108.13,108.87,107.03,107.77,34901 
2015/04/08,107.4,107.77,105.55,105.55,49474 
2015/04/09,106.29,107.4,105.55,105.55,47243 
2015/04/10,107.77,108.5,107.03,108.5,33908 
2015/04/13,108.13,108.87,107.77,108.5,26427 
2015/04/14,107.03,107.4,105.92,106.29,41702 
2015/04/15,105.92,106.66,104.44,105.55,71626 
2015/04/16,107.03,108.5,106.66,108.5,55563 
2015/04/17,105.55,106.29,105.18,105.18,79007 
2015/04/20,104.81,106.29,104.44,105.55,43593 
2015/04/21,104.81,105.92,104.44,105.18,40892 
2015/04/22,105.92,107.03,105.55,105.92,40631 
2015/04/23,107.4,108.5,107.03,108.5,47851 
2015/04/24,109.98,112.56,109.61,112.56,135458 
2015/04/27,112.93,112.93,110.72,111.83,58112 
2015/04/28,113.3,113.3,111.09,111.83,43295 
2015/04/29,110.72,111.46,109.24,109.61,37440 
2015/04/30,108.5,109.61,108.13,108.5,48982 
2015/05/04,109.61,109.61,107.77,108.87,30868 
2015/05/05,108.87,109.24,107.77,108.5,27789 
2015/05/06,107.4,109.24,107.4,108.87,18824 
2015/05/07,107.77,108.87,107.77,108.13,21908 
2015/05/08,107.77,108.87,107.77,108.13,20035 
2015/05/11,109.98,109.98,108.5,109.61,20402 
2015/05/12,108.5,109.61,108.5,108.87,24956 
2015/05/13,108.87,109.98,108.5,109.24,19437 
2015/05/14,109.24,109.61,107.77,107.77,39888 
2015/05/15,108.5,108.5,107.03,108.13,24831 
2015/05/18,108.5,108.5,107.03,108.13,26212 
2015/05/19,107.4,108.87,107.03,108.13,26321 
2015/05/20,108.13,108.5,107.77,108.13,26984 
2015/05/21,107.77,108.13,106.66,107.4,41286 
2015/05/22,107.77,108.5,107.03,107.4,22103 
2015/05/25,108.13,108.87,107.4,108.87,16323 
2015/05/26,109.61,109.61,108.13,108.13,16069 
2015/05/27,107.4,108.5,107.03,107.03,24257 
2015/05/28,108.5,108.87,107.77,108.5,36704 
2015/05/29,108.5,108.87,107.4,107.77,61983 
2015/06/01,107.4,107.77,106.29,107.03,31646 
2015/06/02,106.66,106.66,105.92,106.29,33433 
2015/06/03,105.92,106.66,105.55,105.55,30174 
2015/06/04,104.81,105.18,103.34,104.08,62313 
2015/06/05,102.97,103.71,102.6,103.34,42846 
2015/06/08,102.97,103.34,102.23,102.23,45637 
2015/06/09,102.23,103.34,101.86,102.6,31663 
2015/06/10,104.08,104.44,102.97,102.97,37243 
2015/06/11,104.08,106.29,104.08,105.92,46455 
2015/06/12,106.29,106.66,105.18,106.66,35243 
2015/06/15,106.66,106.66,105.18,105.55,23775 
2015/06/16,105.55,105.55,104.08,104.81,28696 
2015/06/17,105.55,105.92,104.81,105.18,31675 
2015/06/18,104.81,105.55,104.81,104.81,28627 
2015/06/22,104.81,105.92,104.81,104.81,29598 
2015/06/23,105.55,107.03,105.18,106.66,37809 
2015/06/24,106.66,107.03,105.92,107.03,21134 
2015/06/25,107.03,108.5,107.03,108.13,45571 
2015/06/26,108.5,108.87,107.4,107.77,34170 
2015/06/29,107.,107.38,105.48,105.48,53096 
2015/06/30,105.86,107.,105.48,107.,45375 
2015/07/01,106.62,108.53,105.86,107.38,33330 
2015/07/02,107.,108.15,107.,107.77,24309 
2015/07/03,107.77,108.53,106.62,108.53,17091 
2015/07/06,107.38,107.77,107.,107.,20683 
2015/07/07,107.38,108.15,107.,107.,26545 
2015/07/08,107.,107.38,105.1,105.1,52066 
2015/07/09,102.05,105.1,102.05,103.96,53784 
2015/07/13,104.34,106.24,104.34,105.48,35404 
2015/07/14,106.24,107.,105.1,105.48,27574 
2015/07/15,105.86,106.24,105.1,105.48,23485 
2015/07/16,106.62,106.62,103.2,103.96,37250 
2015/07/17,105.1,106.62,105.1,106.62,55848 
2015/07/20,107.77,108.15,105.48,105.86,27906 
2015/07/21,107.38,107.77,106.24,107.,21857 
2015/07/22,105.86,106.24,105.1,105.86,27408 
2015/07/23,104.34,104.72,103.58,103.58,38176 
2015/07/24,105.1,105.1,103.58,104.34,39062 
2015/07/27,102.82,103.2,102.05,102.05,45080 
2015/07/28,102.82,103.96,102.05,102.05,35777 
2015/07/29,102.82,103.58,102.43,103.2,30500 
2015/07/30,103.58,105.86,103.58,105.48,37085 
2015/07/31,107.,107.,104.72,106.24,40479 
2015/08/03,105.48,105.48,102.43,102.43,33815 
2015/08/04,102.82,103.96,102.43,103.96,27514 
2015/08/05,103.2,103.2,102.05,102.05,28577 
2015/08/06,103.58,103.58,100.53,102.05,39658 
2015/08/07,101.29,101.67,100.15,101.29,30591 
2015/08/10,99.77,99.77,95.58,98.25,65582 
2015/08/11,101.67,101.67,99.39,99.39,65988 
2015/08/12,98.63,99.01,97.1,97.86,45838 
2015/08/13,98.25,99.01,97.1,97.48,43697 
2015/08/14,97.48,97.86,95.2,95.96,40366 
2015/08/17,95.58,95.58,93.68,94.44,38956 
2015/08/18,95.2,96.34,95.2,95.96,41823 
2015/08/19,97.1,97.1,94.44,95.2,47213 
2015/08/20,94.82,95.96,94.06,95.96,38767 
2015/08/21,93.68,94.82,92.15,92.15,67341 
2015/08/24,91.39,92.15,85.68,87.58,118882 
2015/08/25,89.87,94.44,89.49,94.06,99479 
2015/08/26,92.15,94.82,91.01,93.3,65899 
2015/08/27,95.2,95.2,92.91,94.44,53549 
2015/08/28,96.72,96.72,94.82,95.2,41879 
2015/08/31,95.96,98.25,94.06,98.25,57088 
2015/09/01,97.1,97.1,94.44,94.44,42394 
2015/09/02,93.68,96.72,93.68,95.58,37232 
2015/09/03,97.1,97.1,95.2,96.72,24054 
2015/09/04,96.34,96.72,94.06,95.2,23047 
2015/09/07,94.82,95.96,92.91,93.3,26152 
2015/09/08,93.3,94.06,92.91,93.68,15112 
2015/09/09,96.34,98.25,96.34,98.25,53969 
2015/09/10,96.72,97.48,95.2,95.2,34029 
2015/09/11,95.58,97.1,94.44,97.1,24548 
2015/09/14,97.48,98.25,95.96,97.1,25582 
2015/09/15,97.1,97.48,95.58,95.96,22223 
2015/09/16,97.48,99.01,97.1,98.63,44137 
2015/09/17,99.39,100.15,99.01,99.77,52529 
2015/09/18,98.63,100.15,98.25,100.15,32590 
2015/09/21,99.01,99.01,97.86,98.63,35271 
2015/09/22,99.01,99.01,97.86,98.25,18378 
2015/09/23,96.72,97.1,94.82,94.82,35523 
2015/09/24,96.72,97.48,95.58,96.72,44708 
2015/09/25,96.72,97.1,95.2,96.72,24688 
2015/09/30,97.48,99.77,96.72,99.01,76377 
2015/10/01,99.77,102.05,98.63,101.67,53400 
2015/10/02,100.91,100.91,100.15,100.53,25252 
2015/10/05,101.29,101.67,100.15,100.91,30895 
2015/10/06,102.82,103.2,100.91,101.29,49925 
2015/10/07,101.67,102.82,101.29,102.82,32541 
2015/10/08,104.34,104.34,102.82,103.58,32054 
2015/10/12,104.34,105.86,103.96,105.48,51617 
2015/10/13,105.48,105.48,103.58,104.72,37227 
2015/10/14,103.96,104.72,103.58,103.96,65521 
2015/10/15,105.86,107.38,105.86,106.62,73316 
2015/10/16,104.34,104.72,103.58,104.72,37189 
2015/10/19,105.48,105.86,104.34,105.1,26173 
2015/10/20,105.86,105.86,104.72,105.86,28795 
2015/10/21,106.24,106.62,104.72,105.48,20006 
2015/10/22,105.1,105.48,104.34,104.72,15168 
2015/10/23,106.62,107.,105.86,106.62,35666 
2015/10/26,107.,107.,105.86,106.62,24412 
2015/10/27,105.48,106.62,104.72,105.86,26557 
2015/10/28,104.34,105.86,104.34,105.1,22557 
2015/10/29,105.86,106.24,103.96,103.96,20463 
2015/10/30,104.34,104.72,103.58,103.96,28293 
2015/11/02,105.48,105.48,103.2,104.72,22789 
2015/11/03,105.48,106.62,105.1,106.24,36442 
2015/11/04,107.77,110.05,107.38,110.05,75685 
2015/11/05,109.67,110.05,108.53,108.53,37827 
2015/11/06,109.67,109.67,105.86,106.62,51889 
2015/11/09,107.38,108.91,107.,108.15,24863 
2015/11/10,107.77,107.77,105.86,106.24,23336 
2015/11/11,107.,107.,103.96,104.72,29463 
2015/11/12,105.48,105.86,105.1,105.48,16485 
2015/11/13,104.72,105.86,103.58,103.58,22956 
2015/11/16,102.05,103.2,102.05,102.82,32132 
2015/11/17,105.1,106.62,104.72,105.48,28224 
2015/11/18,106.24,106.62,103.96,104.34,29455 
2015/11/19,105.48,107.,105.1,107.,28723 
2015/11/20,107.,107.38,106.62,107.38,21649 
2015/11/23,107.38,107.77,106.62,107.38,20543 
2015/11/24,106.62,107.77,106.24,106.24,23245 
2015/11/25,106.24,107.38,105.48,107.38,34540 
2015/11/26,107.38,108.53,106.62,108.53,32927 
2015/11/27,108.91,108.91,105.86,105.86,26742 
2015/11/30,103.96,105.86,103.58,105.86,110350 
2015/12/01,107.,108.53,105.48,108.53,48931 
2015/12/02,109.67,109.67,108.15,108.53,31767 
2015/12/03,107.77,108.91,107.77,108.53,28204 
2015/12/04,107.38,108.53,107.,107.,31780 
2015/12/07,108.15,110.05,108.15,109.29,41097 
2015/12/08,109.29,109.67,107.38,108.53,34037 
2015/12/09,108.15,108.15,107.,107.,30640 
2015/12/10,107.,107.77,105.86,107.38,41487 
2015/12/11,107.38,108.15,105.86,106.24,32030 
2015/12/14,104.72,106.24,104.72,105.86,37666 
2015/12/15,106.24,107.,105.1,105.1,27973 
2015/12/16,108.15,109.67,107.38,109.29,58669 
2015/12/17,110.05,110.43,108.91,110.43,34710 
2015/12/18,108.91,110.43,108.15,108.15,41615 
2015/12/21,107.77,108.53,107.,107.77,26939 
2015/12/22,107.38,108.15,107.,108.15,17209 
2015/12/23,107.38,108.91,107.,107.77,18152 
2015/12/24,108.91,109.29,108.15,108.15,13495 
2015/12/25,108.15,109.29,108.15,108.91,6168 
2015/12/28,109.29,109.67,108.91,109.29,10831 
2015/12/29,109.29,109.67,107.77,108.15,12968 
2015/12/30,108.53,109.67,108.15,108.53,14713 
2015/12/31,108.15,109.67,107.38,108.91,18677 
2016/01/04,108.53,109.29,105.86,106.24,43800 
2016/01/05,105.86,106.62,104.34,105.1,46502 
2016/01/06,105.1,105.1,102.82,103.2,53873 
2016/01/07,102.43,102.82,99.39,101.29,63475 
2016/01/08,100.53,102.82,100.53,102.05,52641 
2016/01/11,101.29,102.43,99.39,101.29,48536 
2016/01/12,101.29,102.05,100.15,101.29,35133 
2016/01/13,101.67,103.2,101.29,101.67,50237 
2016/01/14,99.39,100.53,99.39,100.15,39498 
2016/01/15,104.72,105.1,103.2,104.34,79648 
2016/01/18,102.82,105.1,102.43,104.34,37008 
2016/01/19,104.72,105.1,103.58,105.1,24995 
2016/01/20,104.72,104.72,101.67,102.43,44423 
2016/01/21,102.05,103.96,102.05,102.82,31957 
2016/01/22,103.96,105.48,103.58,105.48,33926 
2016/01/25,106.62,106.62,105.86,106.24,27213 
2016/01/26,104.72,105.86,104.34,104.72,24102 
2016/01/27,105.86,106.24,105.48,106.24,24547 
2016/01/28,105.1,107.,105.1,106.62,37913 
2016/01/29,105.48,108.91,105.1,108.91,57557 
2016/01/30,108.53,108.91,107.38,108.15,11865 
2016/02/01,109.67,109.67,107.77,109.67,43828 
2016/02/02,109.67,110.05,107.77,108.53,25400 
2016/02/03,110.43,111.19,110.05,111.19,71652 
2016/02/15,108.15,111.57,108.15,110.43,77064 
2016/02/16,111.19,112.72,110.81,112.34,56361 
2016/02/17,113.48,113.48,111.95,112.72,38486 
2016/02/18,114.24,115.,113.86,115.,61877 
2016/02/19,113.48,115.,113.48,115.,37444 
2016/02/22,113.86,116.14,113.86,115.,29751 
2016/02/23,114.62,115.,113.48,113.86,22500 
2016/02/24,113.86,114.62,111.95,112.72,22082 
2016/02/25,113.48,115.,113.1,114.62,25233 
2016/02/26,115.,115.38,112.72,113.48,46425 
2016/03/01,113.1,115.76,113.1,115.76,44046 
2016/03/02,117.29,117.67,116.52,116.52,36101 
2016/03/03,117.29,117.67,116.52,117.29,28867 
2016/03/04,116.52,116.9,115.38,116.14,37794 
2016/03/07,116.14,116.9,115.,115.76,24052 
2016/03/08,115.,115.76,113.86,115.76,40643 
2016/03/09,115.76,116.52,114.62,116.52,24634 
2016/03/10,116.52,117.67,115.38,117.67,31343 
2016/03/11,117.67,118.05,116.52,118.05,31297 
2016/03/14,119.19,119.95,118.43,118.81,32987 
2016/03/15,118.05,119.19,116.52,117.67,29437 
2016/03/16,118.43,118.81,117.29,118.81,31126 
2016/03/17,121.47,121.86,119.95,120.71,52228 
2016/03/18,120.71,121.47,120.71,121.47,57866 
2016/03/21,121.86,121.86,120.33,121.86,27687 
2016/03/22,121.47,121.47,119.57,120.71,29303 
2016/03/23,120.71,121.47,120.33,121.47,29439 
2016/03/24,120.33,121.09,119.57,120.71,25198 
2016/03/25,120.71,121.09,119.57,120.33,10970 
2016/03/28,120.33,121.09,119.57,121.09,15857 
2016/03/29,120.71,121.47,120.33,121.09,19152 
2016/03/30,120.71,123.38,120.71,123.,46113 
2016/03/31,123.38,124.14,121.09,123.38,54094 
2016/04/01,122.62,122.62,119.95,120.71,34544 
2016/04/06,118.43,118.81,116.9,116.9,63133 
2016/04/07,118.05,118.05,116.14,117.67,35933 
2016/04/08,117.29,120.33,117.29,119.95,42324 
2016/04/11,118.81,121.09,118.43,120.71,23189 
2016/04/12,119.95,121.47,119.95,120.71,14877 
2016/04/13,121.86,123.38,121.47,123.,40333 
2016/04/14,123.38,123.76,121.86,123.,31377 
2016/04/15,119.57,121.86,118.81,121.47,50339 
2016/04/18,120.33,120.71,119.95,120.33,20876 
2016/04/19,121.86,122.62,119.57,119.95,27622 
2016/04/20,119.95,120.33,117.29,117.29,43418 
2016/04/21,118.81,119.57,117.29,119.57,30419 
2016/04/22,118.43,120.33,118.05,119.19,29237 
2016/04/25,119.19,119.95,118.81,119.95,14669 
2016/04/26,119.19,120.71,119.19,120.33,18539 
2016/04/27,118.81,119.95,118.43,119.19,36967 
2016/04/28,119.95,120.33,116.52,116.52,49282 
2016/04/29,115.,115.,113.48,114.24,75959 
2016/05/03,112.72,113.1,111.57,112.34,68909 
2016/05/04,111.95,113.48,111.57,111.95,55586 
2016/05/05,112.34,113.1,111.19,112.34,40687 
2016/05/06,113.1,113.1,111.95,112.72,39401 
2016/05/09,113.1,113.48,111.57,112.34,39783 
2016/05/10,111.95,112.72,111.57,111.95,39210 
2016/05/11,113.1,113.48,111.57,111.95,45610 
2016/05/12,111.95,112.72,111.19,111.19,24008 
2016/05/13,110.43,110.81,108.91,109.67,60713 
2016/05/16,108.91,110.81,108.91,110.05,32239 
2016/05/17,110.81,111.95,110.43,111.95,32716 
2016/05/18,111.19,111.95,110.43,111.95,31106 
2016/05/19,112.72,113.1,110.81,111.95,35192 
2016/05/20,112.34,113.86,111.95,113.1,38046 
2016/05/23,114.62,117.67,113.86,117.29,50174 
2016/05/24,116.14,116.9,115.,115.,25677 
2016/05/25,116.9,118.05,116.14,117.67,35410 
2016/05/26,117.67,118.05,116.9,118.05,18822 
2016/05/27,118.81,119.19,117.67,119.19,26617 
2016/05/30,119.57,120.33,118.05,119.57,38311 
2016/05/31,119.19,119.95,118.05,119.19,70177 
2016/06/01,118.81,121.09,118.81,121.09,27743 
2016/06/02,121.09,121.86,120.33,121.09,21999 
2016/06/03,121.09,122.24,121.09,122.24,32020 
2016/06/04,121.86,121.86,121.47,121.86,2631 
2016/06/06,122.62,123.38,121.86,122.62,28898 
2016/06/07,123.,124.52,122.62,123.38,47573 
2016/06/08,124.9,126.42,124.52,126.04,45587 
2016/06/13,122.62,123.76,122.62,123.38,54689 
2016/06/14,122.62,124.14,122.62,123.38,27823 
2016/06/15,123.38,124.14,122.62,124.14,29328 
2016/06/16,123.,123.76,121.47,122.24,36957 
2016/06/17,123.76,125.28,123.38,124.14,31326 
2016/06/20,125.28,125.66,124.14,124.14,24949 
2016/06/21,124.9,126.04,124.52,126.04,28042 
2016/06/22,125.28,126.42,124.52,126.42,30409 
2016/06/23,126.04,126.42,124.9,124.9,22592 
2016/06/24,124.9,124.9,117.67,121.09,86994 
2016/06/27,122.28,123.47,121.89,123.07,43401 
2016/06/28,123.07,124.66,122.68,124.26,39095 
2016/06/29,125.45,126.63,125.05,125.84,32131 
2016/06/30,127.43,129.01,126.24,128.61,42854 
2016/07/01,130.2,131.38,129.4,131.38,36577 
2016/07/04,130.99,131.78,130.2,131.38,25968 
2016/07/05,130.59,130.99,129.8,129.8,16422 
2016/07/06,129.01,129.01,127.03,127.82,35100 
2016/07/07,129.4,130.59,129.01,130.2,24442 
2016/07/11,134.55,134.94,133.36,134.55,53434 
2016/07/12,135.34,135.74,134.15,135.34,42128 
2016/07/13,134.15,134.55,132.17,133.36,51719 
2016/07/14,132.17,134.55,132.17,133.76,36131 
2016/07/15,132.97,134.15,131.78,134.15,41822 
2016/07/18,132.97,134.55,132.97,134.15,24774 
2016/07/19,134.94,134.94,133.76,134.94,43707 
2016/07/20,134.55,134.94,133.76,134.55,39076 
2016/07/21,135.34,136.13,134.55,136.13,35220 
2016/07/22,136.13,136.13,134.94,135.34,29804 
2016/07/25,136.13,136.92,133.76,135.74,27180 
2016/07/26,136.13,136.92,135.74,136.92,32736 
2016/07/27,138.51,139.3,138.11,138.51,36108 
2016/07/28,138.51,139.69,136.92,139.69,31138 
2016/07/29,140.09,140.09,136.53,136.53,30008 
2016/08/01,138.51,140.09,138.11,140.09,34703 
2016/08/02,140.48,140.48,138.9,139.3,15366 
2016/08/03,136.53,137.71,136.13,136.53,21652 
2016/08/04,136.92,138.11,136.53,138.11,14292 
2016/08/05,138.51,140.48,137.71,140.09,25803 
2016/08/08,140.88,140.88,139.69,140.88,16241 
2016/08/09,141.28,142.07,140.09,141.28,16443 
2016/08/10,141.67,142.07,140.88,142.07,19307 
2016/08/11,140.48,140.88,138.9,139.69,28216 
