年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股)
2014/07/02,289.64,292.45,286.83,291.32,11873 
2014/07/03,291.89,306.51,289.08,300.89,18648 
2014/07/04,304.94,308.41,302.62,304.36,9984 
2014/07/07,302.04,307.25,299.15,307.25,8199 
2014/07/08,304.94,305.51,302.04,302.04,3831 
2014/07/09,301.46,303.78,299.73,300.31,3997 
2014/07/10,302.04,302.62,296.26,297.99,6498 
2014/07/11,293.94,296.84,289.89,289.89,7065 
2014/07/14,289.02,291.63,284.11,291.05,8968 
2014/07/15,291.05,291.63,287.,287.,6909 
2014/07/16,289.31,293.94,287.29,287.58,8846 
2014/07/17,287.,290.47,285.26,286.42,5725 
2014/07/18,285.84,292.78,284.97,291.63,4156 
2014/07/21,294.52,300.31,293.36,293.36,6008 
2014/07/22,298.57,299.15,295.68,299.15,4099 
2014/07/24,300.89,302.04,296.84,296.84,4225 
2014/07/25,301.46,301.46,291.63,293.36,5451 
2014/07/28,295.1,296.26,289.89,291.05,4007 
2014/07/29,295.1,295.1,286.71,288.16,6036 
2014/07/30,289.89,292.21,288.16,290.47,4686 
2014/07/31,284.11,284.11,270.51,271.38,21353 
2014/08/01,282.37,289.31,280.06,287.29,17828 
2014/08/04,288.45,289.89,284.68,284.68,6512 
2014/08/05,283.53,286.42,281.79,281.79,6941 
2014/08/06,285.55,292.21,282.95,291.05,8217 
2014/08/07,292.21,294.52,284.68,284.68,6186 
2014/08/08,288.16,288.16,282.66,283.82,5048 
2014/08/11,283.82,289.31,283.82,286.42,2959 
2014/08/12,287.,287.,283.24,283.24,3798 
2014/08/13,283.53,288.73,283.53,288.45,2779 
2014/08/14,292.21,292.21,288.73,289.31,3031 
2014/08/15,291.63,291.63,288.16,289.31,1390 
2014/08/18,290.47,291.05,288.45,289.31,2032 
2014/08/19,291.63,297.99,291.05,295.1,7092 
2014/08/20,295.68,297.99,293.94,296.26,3786 
2014/08/21,298.57,298.57,293.36,296.84,4232 
2014/08/22,297.99,297.99,292.21,294.52,5942 
2014/08/25,295.68,295.68,289.89,289.89,3148 
2014/08/26,289.31,292.21,286.13,286.42,6208 
2014/08/27,288.73,291.05,286.42,289.89,6765 
2014/08/28,291.05,291.05,286.42,287.29,2457 
2014/08/29,289.02,289.31,287.29,289.02,3058 
2014/09/01,290.47,299.15,289.31,297.99,10256 
2014/09/02,295.68,298.57,293.94,297.99,7454 
2014/09/03,299.73,302.04,295.68,297.41,7162 
2014/09/04,297.41,297.99,294.52,297.99,3464 
2014/09/05,300.89,300.89,296.26,296.84,5730 
2014/09/09,300.31,304.94,298.57,300.89,11277 
2014/09/10,297.99,299.73,296.26,296.84,4519 
2014/09/11,296.84,297.99,294.52,295.1,2909 
2014/09/12,293.94,294.52,289.31,292.78,6591 
2014/09/15,292.21,293.36,289.31,289.89,3443 
2014/09/16,289.89,291.05,287.58,287.58,3744 
2014/09/17,288.45,292.21,287.87,287.87,5584 
2014/09/18,288.45,291.63,288.45,289.31,2913 
2014/09/19,289.89,291.05,287.58,287.58,4008 
2014/09/22,289.02,290.47,284.68,285.84,6559 
2014/09/23,283.53,283.53,273.69,273.69,11505 
2014/09/24,267.9,267.9,255.17,259.22,24932 
2014/09/25,260.96,266.46,260.38,260.67,12658 
2014/09/26,260.38,264.72,255.46,263.27,13396 
2014/09/29,263.27,263.27,256.04,257.49,12773 
2014/09/30,255.17,262.12,255.17,260.67,11243 
2014/10/01,260.96,265.01,259.22,264.72,7589 
2014/10/02,262.41,264.43,260.38,263.85,4989 
2014/10/03,262.41,264.43,262.12,263.27,3814 
2014/10/06,263.27,271.66,263.27,269.64,6245 
2014/10/07,263.27,266.75,260.67,263.56,7305 
2014/10/08,256.62,259.22,255.75,256.33,11160 
2014/10/09,256.33,258.36,242.44,243.02,14277 
2014/10/13,232.03,237.24,229.43,233.19,17191 
2014/10/14,232.61,242.16,232.32,242.16,7989 
2014/10/15,247.94,254.6,244.18,247.07,13208 
2014/10/16,241.87,246.21,241.87,244.18,9699 
2014/10/17,245.92,248.52,238.1,243.02,8596 
2014/10/20,246.49,247.94,241.87,241.87,4493 
2014/10/21,245.92,247.65,243.02,243.02,3999 
2014/10/22,248.23,248.23,244.47,246.21,2952 
2014/10/23,245.92,245.92,243.02,243.02,2463 
2014/10/24,245.63,245.63,241.87,242.44,2559 
2014/10/27,244.47,244.47,234.63,241.87,5050 
2014/10/28,244.18,247.65,242.16,245.92,3947 
2014/10/29,248.52,253.44,246.49,251.99,6070 
2014/10/30,251.7,251.7,245.92,247.94,3748 
2014/10/31,250.26,250.55,246.78,250.55,4113 
2014/11/03,252.28,255.75,251.99,253.15,5493 
2014/11/04,254.31,254.31,249.39,251.12,3911 
2014/11/05,249.97,251.12,246.78,246.78,3768 
2014/11/06,247.65,247.65,238.39,238.97,6340 
2014/11/07,239.55,250.55,239.55,247.07,9668 
2014/11/10,251.41,261.83,250.26,261.54,12316 
2014/11/11,263.27,263.85,257.78,257.78,8055 
2014/11/12,263.27,263.27,257.49,259.22,5266 
2014/11/13,263.27,263.27,259.51,262.7,5130 
2014/11/14,265.59,265.59,262.12,263.56,4952 
2014/11/17,265.01,265.01,258.07,259.22,4414 
2014/11/18,260.38,260.38,252.28,253.15,5287 
2014/11/19,252.86,256.91,252.57,254.6,8544 
2014/11/20,254.02,257.78,254.02,254.6,5925 
2014/11/21,258.07,258.94,254.31,257.49,4314 
2014/11/24,262.7,262.7,259.22,260.38,2393 
2014/11/25,260.38,262.12,257.49,260.38,4691 
2014/11/26,262.7,265.01,261.25,264.43,4384 
2014/11/27,266.17,273.4,266.17,269.06,9151 
2014/11/28,272.53,273.11,268.48,269.06,5281 
2014/12/01,266.17,269.06,263.85,267.9,4950 
2014/12/02,264.14,265.3,262.12,262.12,4555 
2014/12/03,263.85,268.48,262.12,267.33,4612 
2014/12/04,269.06,272.82,268.19,270.22,6170 
2014/12/05,269.06,269.35,262.7,265.01,8162 
2014/12/08,260.38,261.25,252.28,252.28,9103 
2014/12/09,253.44,256.04,251.41,253.44,6728 
2014/12/10,253.44,255.17,248.81,248.81,4681 
2014/12/11,248.52,251.7,248.23,251.12,4280 
2014/12/12,254.02,256.91,252.57,254.88,3847 
2014/12/15,254.6,255.75,251.7,254.31,3556 
2014/12/16,252.86,254.02,251.99,253.44,3765 
2014/12/17,253.44,256.33,253.44,254.6,7096 
2014/12/18,257.2,258.07,255.75,257.78,5569 
2014/12/19,260.38,264.72,259.51,264.43,7688 
2014/12/22,266.17,266.17,260.67,263.27,3857 
2014/12/23,266.17,266.17,262.12,265.01,2619 
2014/12/24,266.17,270.8,266.17,268.77,3697 
2014/12/25,269.06,269.35,266.46,267.04,1217 
2014/12/26,267.33,269.06,266.75,268.48,1163 
2014/12/27,269.06,269.35,267.9,268.77,544 
2014/12/29,269.64,271.38,267.9,270.51,2897 
2014/12/30,270.51,272.24,267.33,267.33,2331 
2014/12/31,267.9,268.48,266.17,267.33,1688 
2015/01/05,266.17,270.22,266.17,267.33,2482 
2015/01/06,266.17,267.33,265.01,265.01,5925 
2015/01/07,270.8,281.79,269.93,281.5,13142 
2015/01/08,284.97,286.13,280.34,280.63,8682 
2015/01/09,284.68,286.42,282.37,282.37,7745 
2015/01/12,283.53,286.13,281.5,282.37,4586 
2015/01/13,280.63,282.37,278.32,279.48,4420 
2015/01/14,282.66,284.68,280.34,282.37,7120 
2015/01/15,282.37,283.53,279.77,281.21,4228 
2015/01/16,279.77,280.92,274.56,275.14,5550 
2015/01/19,279.19,282.95,277.45,281.79,5055 
2015/01/20,282.37,283.53,280.06,283.53,3824 
2015/01/21,285.26,286.42,284.97,285.55,5342 
2015/01/22,287.,288.16,284.39,286.71,5462 
2015/01/23,288.45,289.31,284.39,286.13,5250 
2015/01/26,285.84,292.21,285.84,291.63,6909 
2015/01/27,291.63,291.63,288.45,290.47,5026 
2015/01/28,290.47,291.63,288.45,290.47,2763 
2015/01/29,287.58,289.02,285.26,287.87,3143 
2015/01/30,287.87,288.16,279.48,279.48,7517 
2015/02/02,282.95,282.95,277.74,279.19,3747 
2015/02/03,279.19,282.95,278.03,280.63,3275 
2015/02/04,284.68,285.55,280.06,280.63,4598 
2015/02/05,282.66,284.39,279.77,280.63,4330 
2015/02/06,281.79,282.66,275.43,277.16,4600 
2015/02/09,280.92,283.53,278.03,282.37,5251 
2015/02/10,262.7,262.7,262.7,262.7,10301 
2015/02/11,251.7,263.27,251.12,262.7,33943 
2015/02/12,263.85,265.3,262.41,265.01,8420 
2015/02/13,265.01,266.17,263.85,265.59,6058 
2015/02/24,270.8,273.69,267.33,271.95,16722 
2015/02/25,273.69,275.43,272.24,273.98,5802 
2015/02/26,275.43,275.43,272.24,273.69,7115 
2015/03/02,275.43,276.,274.27,276.,5540 
2015/03/03,277.16,277.74,273.69,276.87,3859 
2015/03/04,276.58,277.74,274.85,275.14,4154 
2015/03/05,276.58,276.58,274.56,275.14,5255 
2015/03/06,272.24,273.69,270.22,272.24,8090 
2015/03/09,269.06,270.22,265.59,266.17,8322 
2015/03/10,263.85,267.61,263.85,266.17,7335 
2015/03/11,263.27,264.72,262.41,262.41,6216 
2015/03/12,260.09,265.3,259.8,262.41,6251 
2015/03/13,265.01,265.01,259.22,259.22,6118 
2015/03/16,257.2,258.07,249.97,249.97,13745 
2015/03/17,248.81,251.7,246.49,248.81,13175 
2015/03/18,250.55,255.46,249.97,251.99,9847 
2015/03/19,253.44,254.88,251.12,251.12,6417 
2015/03/20,248.81,255.75,248.81,252.28,10080 
2015/03/23,253.73,255.17,251.99,253.73,7076 
2015/03/24,255.17,260.96,254.02,258.07,11759 
2015/03/25,260.38,262.12,254.31,256.33,9007 
2015/03/26,251.7,254.88,249.97,254.6,11992 
2015/03/27,251.7,252.86,241.58,242.44,15619 
2015/03/30,243.89,244.76,240.42,241.87,9180 
2015/03/31,245.92,246.78,243.02,245.05,7129 
2015/04/01,246.49,246.49,241.,242.73,5410 
2015/04/02,242.16,243.6,236.66,238.39,10015 
2015/04/07,238.39,244.47,238.39,243.6,14746 
2015/04/08,246.78,246.78,241.87,243.6,8154 
2015/04/09,246.49,247.36,243.6,244.18,6217 
2015/04/10,248.23,248.23,243.02,243.89,7576 
2015/04/13,243.02,244.18,241.87,242.73,4214 
2015/04/14,243.02,243.31,239.55,240.13,8334 
2015/04/15,237.24,237.82,230.58,230.58,14709 
2015/04/16,232.03,236.95,232.03,236.66,15694 
2015/04/17,233.76,234.92,231.74,232.03,8433 
2015/04/20,229.71,232.03,225.66,225.66,9906 
2015/04/21,226.24,229.43,226.24,226.24,8698 
2015/04/22,227.4,233.76,227.4,232.61,9605 
2015/04/23,233.76,235.79,232.61,233.19,7141 
2015/04/24,234.92,246.78,234.92,242.44,15978 
2015/04/27,242.44,245.34,237.24,237.53,7463 
2015/04/28,240.13,240.13,230.58,230.87,10064 
2015/04/29,232.03,234.92,231.45,231.74,5136 
2015/04/30,228.56,231.16,227.69,228.56,9247 
2015/05/04,214.67,222.77,214.67,219.88,17071 
2015/05/05,218.72,221.61,214.67,216.7,9648 
2015/05/06,215.83,218.14,212.93,214.09,8690 
2015/05/07,213.51,214.96,211.78,213.22,9283 
2015/05/08,213.51,219.59,213.51,217.85,8515 
2015/05/11,221.04,221.04,214.09,214.09,6205 
2015/05/12,215.83,216.98,214.67,214.96,5826 
2015/05/13,219.3,230.,217.56,230.,15217 
2015/05/14,230.,232.61,227.4,227.4,12642 
2015/05/15,230.29,233.19,225.66,225.66,5322 
2015/05/18,225.66,231.16,224.51,226.53,7039 
2015/05/19,226.82,228.56,224.51,226.82,6497 
2015/05/20,228.56,232.32,228.56,231.16,8336 
2015/05/21,229.43,233.48,229.14,231.45,7315 
2015/05/22,234.34,238.39,233.19,237.24,8993 
2015/05/25,234.63,236.66,229.43,230.,6774 
2015/05/26,232.03,233.19,230.29,231.16,3161 
2015/05/27,231.16,233.19,231.16,231.45,4852 
2015/05/28,237.24,238.39,234.92,236.66,9060 
2015/05/29,237.24,239.84,237.24,239.84,11101 
2015/06/01,241.87,241.87,235.5,237.24,5005 
2015/06/02,238.68,239.84,236.08,237.24,5387 
2015/06/03,237.82,240.42,236.95,237.24,3685 
2015/06/04,237.24,237.24,233.19,233.19,6034 
2015/06/05,232.61,233.48,230.29,231.74,5625 
2015/06/08,231.45,233.19,229.14,231.74,3259 
2015/06/09,232.61,236.66,232.03,232.32,3635 
2015/06/10,234.34,236.66,233.19,233.48,4823 
2015/06/11,234.05,235.5,232.03,233.48,4208 
2015/06/12,235.21,241.87,234.05,240.71,7337 
2015/06/15,241.87,242.73,235.79,236.66,5757 
2015/06/16,238.1,241.,237.82,238.68,4689 
2015/06/17,240.42,245.92,238.97,245.63,9588 
2015/06/18,244.76,245.63,243.02,244.47,4941 
2015/06/22,245.92,252.28,245.92,251.12,8138 
2015/06/23,253.15,254.31,246.49,246.49,6771 
2015/06/24,245.92,246.21,243.31,243.89,5274 
2015/06/25,244.18,250.26,244.18,250.26,5948 
2015/06/26,247.65,249.39,244.18,245.92,6264 
2015/06/29,243.02,247.36,243.02,246.49,5107 
2015/06/30,246.49,246.49,243.6,244.18,4476 
2015/07/01,245.34,248.81,245.34,247.36,4028 
2015/07/02,245.63,247.07,243.6,243.6,4624 
2015/07/03,243.02,246.49,242.16,246.49,5004 
2015/07/06,243.6,245.63,242.44,242.44,3567 
2015/07/07,241.87,244.18,239.26,241.87,5645 
2015/07/08,239.84,240.13,231.45,233.19,11558 
2015/07/09,225.66,232.61,223.93,231.45,13759 
2015/07/13,226.24,231.45,226.24,230.29,8055 
2015/07/14,229.14,231.45,225.09,225.09,12372 
2015/07/15,230.3,231.53,228.15,228.77,9519 
2015/07/16,229.38,230.3,224.47,226.31,6978 
2015/07/17,226.31,226.62,222.33,223.86,6857 
2015/07/20,224.17,224.78,206.07,212.51,16709 
2015/07/21,210.06,218.95,210.06,218.95,7237 
2015/07/22,215.27,217.11,213.43,214.97,5982 
2015/07/23,214.97,216.19,207.61,209.75,8560 
2015/07/24,208.53,209.75,199.94,199.94,11200 
2015/07/27,199.94,204.54,194.73,194.73,10714 
2015/07/28,196.26,201.17,196.26,197.18,8135 
2015/07/29,197.49,201.78,196.87,197.79,6267 
2015/07/30,203.01,204.23,199.33,200.55,8072 
2015/07/31,200.55,203.62,197.49,203.62,7589 
2015/08/03,183.38,183.38,183.38,183.38,5081 
2015/08/04,168.66,176.02,168.05,171.73,27240 
2015/08/05,176.33,176.33,164.37,165.59,16904 
2015/08/06,168.66,170.5,164.67,168.66,10716 
2015/08/07,167.43,173.26,163.75,170.5,9814 
2015/08/10,172.03,178.78,168.66,176.63,10390 
2015/08/11,181.54,182.46,174.18,174.18,8949 
2015/08/12,174.79,175.71,169.27,171.73,12062 
2015/08/13,171.73,173.57,169.89,171.42,8411 
2015/08/14,171.73,171.73,162.53,165.59,17730 
2015/08/17,164.37,164.37,161.3,162.53,9130 
2015/08/18,163.75,166.51,163.45,163.75,5001 
2015/08/19,162.83,164.06,160.07,160.07,14079 
2015/08/20,159.46,161.3,155.78,159.46,14039 
2015/08/21,156.09,157.62,154.55,155.78,12198 
2015/08/24,153.33,153.33,140.45,140.45,13880 
2015/08/25,139.84,147.19,139.22,144.13,21673 
2015/08/26,142.9,143.52,139.22,140.76,16419 
2015/08/27,144.44,145.97,139.84,141.06,20533 
2015/08/28,149.03,155.17,147.81,155.17,20489 
2015/08/31,156.39,157.01,151.18,153.94,13381 
2015/09/01,152.41,153.02,146.89,150.26,10406 
2015/09/02,148.73,150.26,147.5,149.03,8966 
2015/09/03,149.03,152.1,147.81,148.42,6755 
2015/09/04,148.42,155.78,148.42,148.42,13928 
2015/09/07,148.42,152.41,148.42,151.18,7497 
2015/09/08,153.33,157.93,153.33,156.39,11808 
2015/09/09,160.07,172.03,159.46,171.73,15644 
2015/09/10,168.35,169.89,165.59,167.43,10371 
2015/09/11,167.43,173.87,167.43,169.89,10357 
2015/09/14,173.26,173.57,168.66,169.89,5042 
2015/09/15,169.27,169.89,165.59,166.21,4329 
2015/09/16,168.97,169.58,166.82,169.27,6426 
2015/09/17,172.65,173.87,169.89,169.89,6720 
2015/09/18,171.73,172.03,169.89,170.81,5514 
2015/09/21,168.66,168.66,160.99,161.61,13096 
2015/09/22,159.46,160.99,157.01,159.46,12145 
2015/09/23,156.39,156.7,152.1,153.94,14261 
2015/09/24,153.94,155.17,144.74,144.74,20323 
2015/09/25,143.82,147.81,143.21,145.36,11640 
2015/09/30,141.68,150.57,141.37,149.34,16386 
2015/10/01,152.1,155.17,151.18,153.63,10800 
2015/10/02,153.63,154.55,151.79,153.02,7736 
2015/10/05,153.02,153.33,148.42,149.03,11319 
2015/10/06,151.49,152.71,149.65,150.26,12375 
2015/10/07,151.79,158.23,150.87,158.23,15636 
2015/10/08,162.22,164.37,160.69,162.83,16739 
2015/10/12,164.98,166.51,161.91,163.45,10061 
2015/10/13,165.59,170.19,164.06,169.89,15217 
2015/10/14,169.89,169.89,166.51,167.13,7257 
2015/10/15,168.35,169.89,166.51,169.27,7426 
2015/10/16,169.58,169.58,166.82,169.27,8221 
2015/10/19,170.5,170.81,167.13,168.05,4833 
2015/10/20,169.27,169.58,167.13,168.66,5048 
2015/10/21,168.66,168.97,161.3,162.22,10963 
2015/10/22,160.07,165.59,160.07,163.75,9367 
2015/10/23,167.13,167.13,163.14,163.75,11031 
2015/10/26,164.98,167.13,164.37,166.51,5655 
2015/10/27,164.06,164.67,161.61,162.22,7147 
2015/10/28,161.3,162.22,154.55,157.01,16486 
2015/10/29,158.85,158.85,154.86,155.17,6708 
2015/10/30,154.55,158.54,153.02,156.09,7095 
2015/11/02,159.15,166.21,159.15,165.59,18194 
2015/11/03,168.66,171.11,167.74,169.27,17531 
2015/11/04,173.57,186.14,172.34,185.53,29666 
2015/11/05,188.29,188.29,181.23,182.15,10909 
2015/11/06,182.15,182.15,176.63,176.63,14514 
2015/11/09,176.63,179.7,174.18,175.41,8430 
2015/11/10,173.26,179.39,173.26,175.1,10294 
2015/11/11,175.1,176.63,168.05,168.66,10980 
2015/11/12,168.66,170.5,162.53,166.82,8874 
2015/11/13,166.51,170.19,162.53,162.83,10011 
2015/11/16,162.53,167.13,160.99,165.9,7885 
2015/11/17,168.05,168.35,162.53,162.83,9340 
2015/11/18,161.3,162.53,157.62,158.23,9540 
2015/11/19,158.23,162.53,157.01,162.53,8403 
2015/11/20,160.69,162.22,159.46,160.38,4693 
2015/11/23,161.91,168.66,159.46,168.66,13269 
2015/11/24,169.27,170.81,164.06,164.37,10339 
2015/11/25,166.21,168.05,160.99,160.99,9438 
2015/11/26,164.37,168.05,162.83,168.05,10608 
2015/11/27,167.43,167.74,163.45,163.75,5566 
2015/11/30,161.3,162.22,157.62,159.77,12207 
2015/12/01,160.07,161.91,157.01,160.07,14049 
2015/12/02,161.3,166.21,160.99,164.98,11859 
2015/12/03,163.75,168.66,163.45,168.05,9726 
2015/12/04,165.59,166.21,163.75,164.98,5575 
2015/12/07,166.51,168.66,166.21,168.66,7404 
2015/12/08,168.05,168.66,164.98,165.59,6749 
2015/12/09,165.9,166.51,161.91,161.91,5268 
2015/12/10,159.46,161.3,158.54,159.46,6584 
2015/12/11,160.07,161.91,157.93,157.93,5573 
2015/12/14,158.85,159.46,155.17,156.39,5033 
2015/12/15,156.7,160.69,156.7,158.85,6228 
2015/12/16,156.39,157.62,153.33,155.17,9802 
2015/12/17,156.09,159.77,155.47,158.85,5393 
2015/12/18,158.54,159.46,157.01,158.85,5525 
2015/12/21,155.78,157.31,155.17,155.78,6929 
2015/12/22,158.23,164.06,158.23,159.77,8715 
2015/12/23,159.77,160.99,157.62,157.62,4946 
2015/12/24,158.85,159.77,156.09,156.09,3318 
2015/12/25,156.09,157.62,156.09,157.31,1985 
2015/12/28,158.23,160.07,157.93,159.15,2643 
2015/12/29,157.01,157.01,152.1,153.33,14312 
2015/12/30,153.33,153.94,151.18,152.41,7931 
2015/12/31,153.33,153.94,152.71,153.33,3143 
2016/01/04,153.94,154.55,150.26,150.26,5433 
2016/01/05,150.26,151.49,148.42,148.73,4992 
2016/01/06,148.42,148.73,134.93,139.22,18471 
2016/01/07,138.3,138.61,125.73,126.34,21538 
2016/01/08,123.89,133.09,123.89,130.94,15267 
2016/01/11,128.18,129.1,124.81,128.18,10917 
2016/01/12,128.8,129.72,124.5,126.65,9110 
2016/01/13,128.8,129.1,125.12,126.65,10219 
2016/01/14,123.58,127.57,119.9,127.57,14232 
2016/01/15,128.8,130.02,122.97,125.73,10866 
2016/01/18,123.28,129.72,122.66,128.8,7493 
2016/01/19,128.8,135.85,128.18,132.78,10318 
2016/01/20,132.17,132.17,128.8,128.8,7062 
2016/01/21,130.64,131.25,128.49,128.8,5104 
2016/01/22,130.94,132.17,129.72,130.02,4309 
2016/01/25,132.48,133.09,131.25,131.56,3730 
2016/01/26,129.41,130.02,127.26,128.18,5491 
2016/01/27,129.41,130.33,128.8,129.41,2178 
2016/01/28,127.57,129.72,127.26,127.57,7238 
2016/01/29,126.65,131.86,123.58,131.25,13311 
2016/01/30,130.64,135.54,130.02,133.4,6247 
2016/02/01,132.78,132.78,128.49,128.8,9398 
2016/02/02,118.98,131.25,118.68,130.02,19720 
2016/02/03,126.65,127.88,122.66,122.66,15642 
2016/02/15,124.5,127.57,124.2,126.04,9836 
2016/02/16,127.88,130.64,126.96,129.72,10086 
2016/02/17,130.94,131.86,128.8,128.8,8867 
2016/02/18,131.25,134.93,130.64,134.93,10877 
2016/02/19,136.16,136.77,133.7,135.24,5659 
2016/02/22,136.46,141.37,135.85,140.45,10820 
2016/02/23,141.98,142.29,139.84,141.68,8327 
2016/02/24,141.06,141.06,138.61,139.22,5333 
2016/02/25,141.06,144.13,140.45,143.82,7733 
2016/02/26,143.52,145.66,142.6,144.74,6121 
2016/03/01,143.21,143.82,141.37,142.6,5050 
2016/03/02,144.44,144.74,143.21,143.52,4606 
2016/03/03,145.05,149.03,145.05,147.19,8713 
2016/03/04,147.81,147.81,145.66,147.19,3850 
2016/03/07,148.42,149.03,143.52,144.13,4555 
2016/03/08,144.74,146.27,141.68,144.13,4603 
2016/03/09,142.9,146.27,141.06,146.27,5821 
2016/03/10,146.27,146.58,142.6,142.6,5216 
2016/03/11,143.82,148.42,143.52,147.81,7365 
2016/03/14,150.26,161.3,150.26,159.46,17235 
2016/03/15,161.3,162.53,151.49,152.1,13554 
2016/03/16,153.63,156.7,153.33,154.86,6032 
2016/03/17,158.23,159.46,154.55,154.86,10132 
2016/03/18,155.78,158.23,155.17,158.23,7898 
2016/03/21,157.01,157.62,155.47,157.62,4735 
2016/03/22,157.31,157.31,149.34,152.1,7913 
2016/03/23,149.95,153.02,147.19,149.34,6245 
2016/03/24,149.34,151.79,148.73,150.87,4211 
2016/03/25,151.79,151.79,149.03,149.34,1811 
2016/03/28,149.34,149.65,145.97,147.19,3155 
2016/03/29,146.89,152.1,146.89,149.65,3931 
2016/03/30,151.49,154.55,150.87,153.02,8415 
2016/03/31,153.94,154.25,149.34,151.49,6203 
2016/04/01,148.42,149.65,146.58,147.81,5931 
2016/04/06,145.97,146.27,141.68,141.68,8660 
2016/04/07,142.6,145.36,140.45,140.45,8560 
2016/04/08,139.84,141.98,139.84,140.76,5118 
2016/04/11,142.9,143.82,141.06,142.29,6200 
2016/04/12,142.9,143.52,135.85,136.16,6549 
2016/04/13,138.,139.84,137.38,138.3,6723 
2016/04/14,142.29,143.52,140.45,141.68,6593 
2016/04/15,142.9,144.44,142.6,143.52,5936 
2016/04/18,144.74,144.74,141.37,143.82,2760 
2016/04/19,145.36,145.97,142.29,142.6,3029 
2016/04/20,144.44,145.36,141.98,142.29,4687 
2016/04/21,143.52,144.74,141.98,143.52,3107 
2016/04/22,143.82,144.13,139.84,141.06,3516 
2016/04/25,141.06,141.37,137.38,139.84,3635 
2016/04/26,141.06,145.66,141.06,145.05,12996 
2016/04/27,145.36,150.87,143.82,148.42,11237 
2016/04/28,150.26,150.26,144.74,144.74,6534 
2016/04/29,143.52,143.52,140.76,141.06,5802 
2016/05/03,127.57,131.56,127.57,129.41,19756 
2016/05/04,128.8,129.41,122.66,123.58,17249 
2016/05/05,123.28,126.04,122.66,124.5,7930 
2016/05/06,122.97,123.28,117.76,117.76,24447 
2016/05/09,120.52,123.58,120.21,120.21,15410 
2016/05/10,122.05,125.12,120.82,125.12,9150 
2016/05/11,126.34,127.57,122.66,122.66,6371 
2016/05/12,122.97,124.5,122.66,122.66,3731 
2016/05/13,122.66,122.66,122.66,122.66,0 
2016/05/16,128.18,128.49,123.58,123.58,10109 
2016/05/17,124.81,124.81,122.66,124.2,5026 
2016/05/18,123.28,125.12,122.97,124.81,4367 
2016/05/19,125.12,125.42,122.66,122.66,4046 
2016/05/20,123.58,124.81,122.66,123.89,4008 
2016/05/23,125.12,130.02,124.5,128.8,8726 
2016/05/24,130.02,130.64,127.57,128.18,5255 
2016/05/25,130.64,131.25,129.1,129.41,4690 
2016/05/26,130.94,132.48,129.72,131.25,8012 
2016/05/27,132.48,132.78,129.72,130.33,4502 
2016/05/30,130.64,134.62,130.64,132.78,7976 
2016/05/31,135.85,138.,133.7,134.93,17297 
2016/06/01,134.93,136.77,134.62,136.16,4865 
2016/06/02,138.,138.3,131.56,131.86,11634 
2016/06/03,132.48,134.32,132.48,134.32,5387 
2016/06/04,136.16,138.,135.85,138.,4371 
2016/06/06,139.22,142.29,139.22,140.76,14882 
2016/06/07,144.74,145.36,141.68,142.9,14644 
2016/06/08,144.13,144.44,139.84,141.06,12441 
2016/06/13,138.3,139.22,134.93,134.93,11439 
2016/06/14,134.93,139.22,134.01,138.,11783 
2016/06/15,138.,142.29,138.,141.37,9255 
2016/06/16,141.68,141.68,138.61,138.61,6759 
2016/06/17,139.84,140.45,138.92,139.22,7349 
2016/06/20,140.76,140.76,138.92,139.53,4123 
2016/06/21,140.14,141.98,139.53,140.76,6924 
2016/06/22,142.29,142.29,140.14,140.45,4725 
2016/06/23,140.45,140.76,139.22,139.84,2401 
2016/06/24,140.14,140.45,133.7,137.08,9073 
2016/06/27,137.08,140.45,136.16,138.92,4503 
2016/06/28,137.08,140.45,135.85,140.45,7859 
2016/06/29,141.06,148.11,140.45,145.66,15065 
2016/06/30,148.73,149.95,147.19,149.65,27524 
2016/07/01,151.18,151.79,149.03,150.26,14763 
2016/07/04,150.57,157.62,150.57,156.7,20359 
2016/07/05,155.78,155.78,150.26,150.26,13668 
2016/07/06,147.19,148.42,145.36,145.36,10665 
2016/07/07,146.89,148.11,145.66,145.97,5147 
2016/07/11,151.49,151.79,149.65,151.49,10418 
2016/07/12,152.71,153.63,151.79,152.1,9583 
2016/07/13,153.33,153.33,150.57,151.49,6494 
2016/07/14,151.79,151.79,150.26,150.87,13366 
2016/07/15,152.16,154.08,151.52,153.76,13681 
2016/07/18,154.41,155.05,153.12,154.08,5042 
2016/07/19,154.73,154.73,152.8,154.08,4957 
2016/07/20,153.44,153.44,151.52,152.8,7437 
2016/07/21,153.76,154.41,150.55,151.2,8849 
2016/07/22,152.48,152.8,150.87,151.52,5210 
2016/07/25,152.8,153.12,150.55,151.52,3319 
2016/07/26,151.2,154.73,150.23,154.73,8598 
2016/07/27,157.94,157.94,153.44,154.08,14638 
2016/07/28,154.08,156.65,152.8,156.65,6181 
2016/07/29,157.29,157.94,155.37,156.33,6496 
2016/08/01,157.62,160.18,156.33,159.86,8144 
2016/08/02,160.18,161.15,158.58,160.51,8945 
2016/08/03,157.94,159.86,157.62,159.86,5679 
2016/08/04,161.15,161.15,153.76,155.69,15110 
2016/08/05,155.69,159.86,155.69,159.86,8370 
2016/08/08,161.15,161.15,159.22,159.54,5774 
2016/08/09,160.18,160.51,159.22,160.51,3956 
