年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股)
2012/06/01,48.28,48.82,48.23,48.5,7533 
2012/06/04,48.23,48.5,48.23,48.34,10269 
2012/06/05,48.5,48.66,48.39,48.5,5734 
2012/06/06,48.55,48.93,48.44,48.87,5105 
2012/06/07,48.93,48.98,48.5,48.93,6705 
2012/06/08,48.55,48.77,48.39,48.61,9613 
2012/06/11,48.5,49.09,48.5,49.04,6345 
2012/06/12,48.93,49.04,48.71,48.77,4192 
2012/06/13,48.87,48.87,48.61,48.71,4412 
2012/06/14,49.04,49.04,48.66,48.66,6076 
2012/06/15,48.66,48.93,48.55,48.55,11253 
2012/06/18,48.82,48.98,48.61,48.87,8240 
2012/06/19,48.93,48.98,48.77,48.98,5665 
2012/06/20,49.04,49.31,48.93,49.31,7701 
2012/06/21,49.04,49.41,49.04,49.41,6963 
2012/06/22,49.31,49.41,49.04,49.2,5516 
2012/06/25,49.2,49.2,48.66,49.14,5511 
2012/06/26,49.14,49.58,49.04,49.58,8508 
2012/06/27,49.58,50.17,49.58,50.11,11447 
2012/06/28,50.28,50.49,50.01,50.01,8534 
2012/06/29,50.11,50.65,50.01,50.65,9924 
2012/07/02,50.65,50.65,50.38,50.6,6011 
2012/07/03,50.6,51.03,50.44,51.03,8300 
2012/07/04,51.19,51.25,51.08,51.19,9734 
2012/07/05,51.19,51.25,51.08,51.25,7831 
2012/07/06,51.3,51.3,51.03,51.3,8100 
2012/07/09,51.19,51.41,51.14,51.41,7581 
2012/07/10,51.46,51.62,51.3,51.52,12779 
2012/07/11,51.3,51.41,51.19,51.41,10219 
2012/07/12,51.3,51.3,50.33,50.44,16422 
2012/07/13,50.38,50.65,50.11,50.55,10672 
2012/07/16,50.65,50.76,50.44,50.55,24849 
2012/07/17,50.64,51.27,50.64,51.21,20702 
2012/07/18,51.44,51.56,51.16,51.16,11490 
2012/07/19,51.39,51.39,51.21,51.27,7112 
2012/07/20,51.27,51.27,51.1,51.27,5143 
2012/07/23,51.21,51.21,50.81,51.1,7555 
2012/07/24,51.16,51.16,50.81,50.81,9086 
2012/07/25,50.64,51.04,50.64,50.99,8193 
2012/07/26,50.93,50.99,50.24,50.53,17278 
2012/07/27,50.87,50.93,50.3,50.41,11888 
2012/07/30,50.36,50.7,50.36,50.59,7345 
2012/07/31,50.41,51.5,50.41,51.5,11377 
2012/08/01,50.99,51.16,50.81,50.87,5903 
2012/08/03,50.64,51.21,50.64,51.21,5248 
2012/08/06,51.44,51.5,51.1,51.21,7606 
2012/08/07,51.21,51.27,50.87,50.93,7195 
2012/08/08,51.1,51.16,50.7,50.7,8628 
2012/08/09,50.76,51.39,50.76,51.39,11852 
2012/08/10,51.44,51.5,51.04,51.44,8256 
2012/08/13,51.5,51.5,51.16,51.5,5672 
2012/08/14,51.5,51.73,51.33,51.62,6269 
2012/08/15,51.62,51.84,51.5,51.84,6701 
2012/08/16,51.73,51.9,51.62,51.73,4527 
2012/08/17,51.67,51.73,51.44,51.5,4641 
2012/08/20,51.5,51.5,51.33,51.33,2928 
2012/08/21,51.79,51.9,51.5,51.67,6431 
2012/08/22,51.84,51.84,51.5,51.79,3221 
2012/08/23,51.5,51.84,51.5,51.84,5432 
2012/08/24,51.84,51.9,51.56,51.56,5175 
2012/08/27,51.56,51.79,51.56,51.56,4945 
2012/08/28,51.56,51.67,51.5,51.5,4183 
2012/08/29,51.67,51.79,51.62,51.62,3843 
2012/08/30,51.62,51.79,51.44,51.79,8969 
2012/08/31,51.62,51.79,51.5,51.79,5009 
2012/09/03,51.67,51.79,51.5,51.56,4201 
2012/09/04,51.56,51.67,51.5,51.5,6287 
2012/09/05,51.5,51.79,51.33,51.5,8850 
2012/09/06,51.5,51.73,51.44,51.73,5383 
2012/09/07,51.79,51.84,51.67,51.79,5464 
2012/09/10,51.73,51.84,51.56,51.84,8185 
2012/09/11,51.84,51.84,51.67,51.84,5474 
2012/09/12,51.84,52.07,51.84,52.02,6948 
2012/09/13,52.02,52.07,51.9,52.02,6132 
2012/09/14,52.02,52.65,51.84,52.65,16716 
2012/09/17,52.65,52.93,52.24,52.93,10836 
2012/09/18,52.65,52.99,52.53,52.93,9903 
2012/09/19,52.87,53.33,52.65,53.33,11179 
2012/09/20,53.22,53.27,52.82,52.93,8593 
2012/09/21,53.16,53.22,52.93,53.22,9773 
2012/09/24,53.22,53.27,52.76,53.16,6101 
2012/09/25,53.1,53.39,53.1,53.33,7572 
2012/09/26,53.22,53.33,53.1,53.33,7370 
2012/09/27,53.22,53.62,53.16,53.62,9467 
2012/09/28,53.56,53.73,53.33,53.73,8853 
2012/10/01,53.5,53.62,53.27,53.39,5892 
2012/10/02,53.22,53.5,53.1,53.5,6892 
2012/10/03,53.5,53.5,53.1,53.1,4515 
2012/10/04,53.1,53.22,52.93,53.22,5537 
2012/10/05,53.33,53.33,53.05,53.22,4691 
2012/10/08,53.22,53.22,52.87,53.05,5403 
2012/10/09,53.1,53.68,53.1,53.56,12187 
2012/10/11,53.33,53.56,53.22,53.45,9782 
2012/10/12,53.45,53.45,52.76,53.1,7704 
2012/10/15,52.76,52.99,52.7,52.7,7108 
2012/10/16,52.65,52.93,52.65,52.82,6105 
2012/10/17,52.76,52.82,52.47,52.53,11579 
2012/10/18,52.53,52.93,52.47,52.87,8096 
2012/10/19,52.87,52.87,52.59,52.65,7009 
2012/10/22,52.36,52.76,52.24,52.7,4441 
2012/10/23,52.65,52.82,52.53,52.76,5849 
2012/10/24,52.36,52.76,52.3,52.76,6881 
2012/10/25,52.76,52.82,52.53,52.65,5309 
2012/10/26,52.65,52.65,52.19,52.36,6517 
2012/10/29,52.19,52.19,51.84,52.07,8472 
2012/10/30,52.07,52.65,52.07,52.53,7958 
2012/10/31,52.3,52.42,52.07,52.42,5382 
2012/11/01,52.07,52.36,51.84,52.3,7530 
2012/11/02,52.65,52.65,52.07,52.47,6448 
2012/11/05,52.65,52.87,52.42,52.87,6612 
2012/11/06,52.99,53.39,52.7,53.39,8674 
2012/11/07,53.39,53.39,52.59,52.93,5196 
2012/11/08,52.65,53.22,52.42,53.22,6497 
2012/11/09,52.82,53.1,52.53,52.93,7290 
2012/11/12,52.76,52.99,52.65,52.76,4530 
2012/11/13,52.65,52.7,52.42,52.7,5931 
2012/11/14,52.7,52.87,52.59,52.76,4566 
2012/11/15,52.65,53.05,52.3,52.99,5538 
2012/11/16,52.59,53.05,52.59,52.99,4822 
2012/11/19,52.59,53.05,52.59,52.99,3649 
2012/11/20,52.99,53.1,52.87,53.05,4312 
2012/11/21,53.05,53.05,52.82,52.99,4922 
2012/11/22,52.93,53.1,52.93,53.05,3172 
2012/11/23,53.05,53.27,52.99,53.16,8640 
2012/11/26,53.22,53.27,53.1,53.22,6177 
2012/11/27,53.1,53.5,53.1,53.5,8122 
2012/11/28,53.5,53.5,53.16,53.5,5576 
2012/11/29,53.5,53.79,53.39,53.68,12825 
2012/11/30,53.39,53.73,53.22,53.73,12651 
2012/12/03,53.68,53.79,53.56,53.73,6347 
2012/12/04,53.73,53.73,53.45,53.62,5857 
2012/12/05,53.27,53.79,53.27,53.79,6512 
2012/12/06,53.73,53.79,53.56,53.79,7645 
2012/12/07,53.79,53.9,53.73,53.9,6165 
2012/12/10,53.9,54.08,53.85,54.08,6951 
2012/12/11,54.08,54.36,54.02,54.36,12771 
2012/12/12,54.36,54.53,54.25,54.25,7724 
2012/12/13,54.36,54.36,53.79,54.02,8242 
2012/12/14,53.79,53.96,53.5,53.62,7246 
2012/12/17,53.45,53.73,53.45,53.62,9660 
2012/12/18,53.5,53.62,53.45,53.62,8228 
2012/12/19,53.62,53.68,53.5,53.62,8892 
2012/12/20,53.62,53.62,53.45,53.56,6326 
2012/12/21,53.5,53.5,52.82,53.39,12744 
2012/12/22,53.22,53.27,53.16,53.22,3855 
2012/12/24,53.22,53.22,52.99,53.1,6465 
2012/12/25,53.1,53.62,52.93,53.62,4790 
2012/12/26,53.45,53.62,52.93,52.93,5874 
2012/12/27,52.93,53.5,52.76,53.5,14607 
2012/12/28,53.5,54.08,53.16,54.08,12802 
2013/01/02,53.96,53.96,53.56,53.79,6179 
2013/01/03,53.73,53.73,53.22,53.22,6615 
2013/01/04,53.5,53.73,53.22,53.73,5704 
2013/01/07,53.73,53.79,53.39,53.73,6537 
2013/01/08,53.73,53.9,53.33,53.9,6936 
2013/01/09,53.79,53.9,53.5,53.85,5696 
2013/01/10,53.85,54.08,53.56,54.08,8661 
2013/01/11,54.02,54.08,53.62,53.9,4915 
2013/01/14,53.5,54.02,53.33,54.02,4916 
2013/01/15,54.02,54.19,53.68,54.19,9208 
2013/01/16,54.19,54.19,53.62,53.68,6433 
2013/01/17,53.9,53.96,53.56,53.73,7606 
2013/01/18,53.79,54.19,53.73,54.19,7642 
2013/01/21,54.19,54.25,53.79,54.13,6200 
2013/01/22,54.25,54.3,53.85,54.3,5159 
2013/01/23,54.3,54.36,54.13,54.36,5789 
2013/01/24,54.25,54.25,53.79,54.08,7074 
2013/01/25,54.08,54.19,53.79,54.02,7779 
2013/01/28,54.08,54.25,53.96,54.08,4725 
2013/01/29,54.19,54.19,53.9,54.08,4692 
2013/01/30,53.79,53.85,53.68,53.68,8746 
2013/01/31,53.68,53.79,53.62,53.79,9502 
2013/02/01,53.62,53.79,53.62,53.68,4962 
2013/02/04,53.73,53.85,53.68,53.73,7135 
2013/02/05,53.73,53.79,53.68,53.73,5045 
2013/02/06,53.79,53.79,53.62,53.73,5473 
2013/02/18,53.68,53.73,52.87,52.93,25271 
2013/02/19,52.99,53.05,52.82,52.82,11704 
2013/02/20,53.05,53.22,52.76,52.93,12678 
2013/02/21,53.16,53.33,52.87,53.16,8759 
2013/02/22,53.1,53.33,52.93,53.22,5505 
2013/02/23,53.22,53.27,53.05,53.22,2423 
2013/02/25,53.22,53.22,52.99,53.22,6651 
2013/02/26,53.1,53.1,52.82,52.99,7916 
2013/02/27,52.99,53.1,52.76,52.76,10354 
2013/03/01,52.76,52.93,52.65,52.87,10696 
2013/03/04,52.7,52.7,52.47,52.47,13538 
2013/03/05,52.65,52.65,52.47,52.47,6622 
2013/03/06,52.47,52.7,52.47,52.53,4969 
2013/03/07,52.53,52.65,52.47,52.65,5604 
2013/03/08,52.53,52.82,52.53,52.82,8064 
2013/03/11,52.7,52.76,52.59,52.65,8908 
2013/03/12,52.7,53.05,52.7,52.99,4459 
2013/03/13,53.16,53.22,52.93,53.05,4512 
2013/03/14,52.93,53.1,52.7,52.87,4082 
2013/03/15,52.93,53.22,52.87,53.22,7786 
2013/03/18,52.82,52.99,52.76,52.82,5683 
2013/03/19,52.82,53.05,52.76,52.82,6811 
2013/03/20,52.82,52.82,52.65,52.65,8003 
2013/03/21,52.65,52.76,52.65,52.65,5789 
2013/03/22,52.65,52.82,52.65,52.65,5428 
2013/03/25,52.76,52.93,52.65,52.7,6602 
2013/03/26,52.87,52.87,52.59,52.76,7834 
2013/03/27,52.65,52.7,52.65,52.7,4681 
2013/03/28,52.93,52.93,52.65,52.76,5603 
2013/03/29,52.99,53.16,52.87,53.1,3424 
2013/04/01,53.1,53.22,52.99,53.22,2796 
2013/04/02,53.22,53.27,53.05,53.27,3902 
2013/04/03,53.27,53.33,53.1,53.27,4429 
2013/04/08,52.93,52.99,52.82,52.82,6671 
2013/04/09,52.82,52.93,52.7,52.82,5801 
2013/04/10,53.1,53.1,52.7,52.82,6591 
2013/04/11,52.82,53.16,52.76,53.16,5935 
2013/04/12,53.22,53.33,53.16,53.33,6217 
2013/04/15,53.33,53.39,53.22,53.39,3801 
2013/04/16,52.93,53.56,52.93,53.56,6107 
2013/04/17,53.56,53.62,53.39,53.56,6417 
2013/04/18,53.5,53.56,53.27,53.33,4465 
2013/04/19,53.56,53.62,53.33,53.56,3505 
2013/04/22,53.56,53.68,53.5,53.68,3906 
2013/04/23,53.68,53.73,53.56,53.73,3942 
2013/04/24,53.73,53.79,53.56,53.68,5741 
2013/04/25,53.79,53.79,53.62,53.68,4381 
2013/04/26,53.73,53.85,53.73,53.85,6321 
2013/04/29,53.85,54.08,53.68,54.08,4661 
2013/04/30,54.08,54.25,53.68,53.68,8530 
2013/05/02,54.08,54.53,54.08,54.36,11208 
2013/05/03,54.36,54.53,54.36,54.48,9598 
2013/05/06,54.48,54.53,54.36,54.42,7339 
2013/05/07,54.42,54.48,54.42,54.42,7838 
2013/05/08,54.42,54.88,54.42,54.76,8828 
2013/05/09,54.93,54.99,54.82,54.93,12956 
2013/05/10,54.93,54.93,54.76,54.93,8353 
2013/05/13,54.93,55.05,54.59,54.88,5174 
2013/05/14,54.82,54.93,54.71,54.93,6400 
2013/05/15,54.93,55.62,54.93,55.62,14029 
2013/05/16,55.79,55.96,55.74,55.79,8349 
2013/05/17,55.79,55.96,55.62,55.79,6964 
2013/05/20,55.79,55.91,55.74,55.79,6328 
2013/05/21,55.79,56.36,55.74,56.14,9419 
2013/05/22,56.14,56.36,56.08,56.19,6855 
2013/05/23,56.19,56.19,55.62,55.85,10741 
2013/05/24,55.85,55.96,55.22,55.22,10652 
2013/05/27,55.05,55.68,54.99,55.51,4700 
2013/05/28,55.51,55.79,55.33,55.51,5745 
2013/05/29,55.51,55.62,55.45,55.56,4736 
2013/05/30,55.28,55.28,54.71,54.71,15458 
2013/05/31,55.05,55.22,54.65,54.65,10054 
